ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60626,7,02/14/2021,02/20/2021,26,3815,52,7671.4,3195,87558,6425,176066.8,0.0,0.0,1,155,2.0,311.7,49730,60626-2021-7,POINT (-87.669834 42.009469)
60629,38,09/13/2020,09/19/2020,183,5249,164,4692.9,1689,33456,1510,29911.5,0.1,0.2,2,117,1.8,104.6,111850,60629-2020-38,POINT (-87.711565 41.777061)
60614,37,09/06/2020,09/12/2020,51,1081,72,1516,1644,26607,2306,37312.8,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-37,POINT (-87.652064 41.922605)
60606,28,07/05/2020,07/11/2020,3,36,97,1160.9,127,1280,4096,41277,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-28,POINT (-87.63676 41.882634)
60649,13,03/28/2021,04/03/2021,61,3059,132,6646.5,1455,52187,3161,113390.8,0.0,0.1,0,150,0.0,325.9,46024,60649-2021-13,POINT (-87.571522 41.762202)
60625,32,08/02/2020,08/08/2020,48,1774,61,2238.7,1287,18327,1624,23127.6,0.0,0.1,1,104,1.3,131.2,79243,60625-2020-32,POINT (-87.701816 41.971155)
60615,21,05/17/2020,05/23/2020,30,333,72,801.2,510,2607,1227,6272.4,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-21,POINT (-87.602725 41.801993)
60659,44,10/25/2020,10/31/2020,137,1492,334,3633,1316,15813,3204,38504.4,0.1,0.1,1,49,2.4,119.3,41068,60659-2020-44,POINT (-87.703266 41.990803)
60617,11,03/08/2020,03/14/2020,,,,,11,12,13,14.5,0.0,0.0,0,0,0.0,0.0,82534,60617-2020-11,POINT (-87.556897 41.721257)
60646,4,01/24/2021,01/30/2021,48,2229,172,7964.4,1022,28584,3652,102133.1,0.1,0.1,1,60,3.6,214.4,27987,60646-2021-4,POINT (-87.761826 41.993931)
60620,23,05/31/2020,06/06/2020,37,1102,54,1618.3,607,6923,891,10166.5,0.1,0.2,1,67,1.5,98.4,68096,60620-2020-23,POINT (-87.651656 41.740873)
60652,33,08/09/2020,08/15/2020,53,1288,121,2933.5,692,10130,1576,23071.5,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-33,POINT (-87.714238 41.745398)
60649,31,07/26/2020,08/01/2020,29,1008,63,2190.2,796,11206,1730,24348.2,0.0,0.1,1,125,2.2,271.6,46024,60649-2020-31,POINT (-87.571522 41.762202)
60632,13,03/22/2020,03/28/2020,27,34,30,37.3,124,195,136,214.2,0.2,0.2,1,1,1.1,1.1,91039,60632-2020-13,POINT (-87.711251 41.810038)
60615,51,12/13/2020,12/19/2020,66,1553,159,3736.5,1953,41661,4699,100235.8,0.0,0.0,1,23,2.4,55.3,41563,60615-2020-51,POINT (-87.602725 41.801993)
60626,30,07/19/2020,07/25/2020,24,1261,48,2535.7,1477,16121,2970,32417.1,0.0,0.1,0,117,0.0,235.3,49730,60626-2020-30,POINT (-87.669834 42.009469)
60661,27,06/28/2020,07/04/2020,5,58,50,584.3,175,954,1763,9611.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-27,POINT (-87.644283 41.882786)
60618,31,07/26/2020,08/01/2020,65,1654,69,1752.2,1799,20040,1906,21229.9,0.0,0.1,0,50,0.0,53.0,94395,60618-2020-31,POINT (-87.703343 41.946699)
60621,43,10/18/2020,10/24/2020,29,873,100,3006,503,11586,1732,39893.9,0.1,0.1,1,53,3.4,182.5,29042,60621-2020-43,POINT (-87.638812 41.776931)
60647,46,11/08/2020,11/14/2020,550,4292,628,4904.6,4576,65540,5229,74895.2,0.1,0.1,2,98,2.3,112.0,87509,60647-2020-46,POINT (-87.701101 41.921058)
60615,5,01/31/2021,02/06/2021,46,1928,111,4638.7,2068,54786,4976,131814.4,0.0,0.0,1,33,2.4,79.4,41563,60615-2021-5,POINT (-87.602725 41.801993)
60610,37,09/06/2020,09/12/2020,35,590,90,1512.1,809,13699,2073,35108.5,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-37,POINT (-87.63581 41.90455)
60606,37,09/06/2020,09/12/2020,1,66,32,2128.3,127,2382,4096,76813.9,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-37,POINT (-87.63676 41.882634)
60620,9,02/28/2021,03/06/2021,34,4640,50,6813.9,1742,63360,2558,93045.1,0.0,0.1,0,133,0.0,195.3,68096,60620-2021-9,POINT (-87.651656 41.740873)
60603,43,10/18/2020,10/24/2020,0,16,0,1362.9,34,568,2896,48381.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-43,POINT (-87.625473 41.880112)
60610,13,03/22/2020,03/28/2020,34,62,87,158.9,108,191,277,489.5,0.2,0.2,0,0,0.0,0.0,39019,60610-2020-13,POINT (-87.63581 41.90455)
60660,18,04/26/2020,05/02/2020,50,275,116,636,244,1023,564,2365.8,0.2,0.2,3,21,6.9,48.6,43242,60660-2020-18,POINT (-87.666362 41.991062)
60638,9,02/28/2021,03/06/2021,43,7164,73,12184.3,996,52429,1694,89169.5,0.1,0.2,0,110,0.0,187.1,58797,60638-2021-9,POINT (-87.771902 41.787032)
60620,1,01/03/2021,01/09/2021,167,4094,245,6012.1,2122,48813,3116,71682.6,0.1,0.1,4,121,5.9,177.7,68096,60620-2021-1,POINT (-87.651656 41.740873)
60642,14,03/29/2020,04/04/2020,11,27,54,133.7,45,148,223,732.6,0.2,0.1,0,0,0.0,0.0,20201,60642-2020-14,POINT (-87.657821 41.899935)
60602,22,05/24/2020,05/30/2020,0,13,0,1045,23,139,1849,11173.6,0.0,0.2,0,0,0.0,0.0,1244,60602-2020-22,POINT (-87.628309 41.883136)
60609,52,12/20/2020,12/26/2020,135,5597,220,9101.6,1611,48872,2620,79473.1,0.1,0.1,2,115,3.3,187.0,61495,60609-2020-52,POINT (-87.653382 41.812017)
60655,30,07/19/2020,07/25/2020,23,373,80,1295,382,5585,1326,19389.7,0.1,0.1,0,9,0.0,31.2,28804,60655-2020-30,POINT (-87.701434 41.696456)
60615,52,12/20/2020,12/26/2020,55,1608,132,3868.8,1343,43004,3231,103467,0.0,0.0,2,25,4.8,60.1,41563,60615-2020-52,POINT (-87.602725 41.801993)
60623,34,08/16/2020,08/22/2020,94,4071,109,4734.9,1367,21721,1590,25263.1,0.1,0.2,1,157,1.2,182.6,85979,60623-2020-34,POINT (-87.717446 41.850321)
60647,50,12/06/2020,12/12/2020,369,5859,422,6695.3,4048,82723,4626,94530.8,0.1,0.1,4,114,4.6,130.3,87509,60647-2020-50,POINT (-87.701101 41.921058)
60639,12,03/15/2020,03/21/2020,14,14,16,15.5,57,65,63,71.8,0.1,0.1,1,1,1.1,1.1,90517,60639-2020-12,POINT (-87.75531 41.920609)
60625,24,06/07/2020,06/13/2020,71,1456,90,1837.4,1159,7528,1463,9499.9,0.1,0.2,3,92,3.8,116.1,79243,60625-2020-24,POINT (-87.701816 41.971155)
60615,20,05/10/2020,05/16/2020,28,303,67,729,403,2097,970,5045.4,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.801993)
60634,42,10/11/2020,10/17/2020,190,2978,250,3918.7,2014,33983,2650,44717.4,0.1,0.1,0,65,0.0,85.5,75995,60634-2020-42,POINT (-87.797373 41.944967)
60630,23,05/31/2020,06/06/2020,20,793,35,1382.9,460,4514,802,7871.8,0.1,0.2,5,50,8.7,87.2,57344,60630-2020-23,POINT (-87.759611 41.971261)
60623,6,02/07/2021,02/13/2021,59,10087,69,11731.9,1459,71201,1697,82812.1,0.0,0.2,1,239,1.2,278.0,85979,60623-2021-6,POINT (-87.717446 41.850321)
60654,49,11/29/2020,12/05/2020,84,1232,439,6438.5,1007,17329,5263,90561.8,0.1,0.1,0,4,0.0,20.9,19135,60654-2020-49,POINT (-87.636354 41.892485)
60666,17,04/19/2020,04/25/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-17,POINT (-87.896371 41.979511)
60659,40,09/27/2020,10/03/2020,30,1151,73,2802.7,642,11943,1563,29081,0.1,0.1,1,46,2.4,112.0,41068,60659-2020-40,POINT (-87.703266 41.990803)
60649,44,10/25/2020,10/31/2020,78,1399,170,3039.7,1366,22445,2968,48768,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-44,POINT (-87.571522 41.762202)
60707,10,03/07/2021,03/13/2021,15,2071,35,4814.2,,4389,0,10202.5,0.0,0.1,0,40,0.0,93.0,43019,60707-2021-10,POINT (-87.808283 41.921777)
60602,18,04/26/2020,05/02/2020,0,5,0,401.9,8,50,643,4019.3,0.1,0.2,0,0,0.0,0.0,1244,60602-2020-18,POINT (-87.628309 41.883136)
60653,40,09/27/2020,10/03/2020,14,790,44,2470.9,742,14979,2321,46850.4,0.0,0.1,0,41,0.0,128.2,31972,60653-2020-40,POINT (-87.611244 41.819261)
60655,13,03/22/2020,03/28/2020,30,34,104,118,138,172,479,597.1,0.2,0.2,0,0,0.0,0.0,28804,60655-2020-13,POINT (-87.701434 41.696456)
60630,7,02/14/2021,02/20/2021,38,4883,66,8515.3,1152,51618,2009,90014.6,0.0,0.1,2,115,3.5,200.5,57344,60630-2021-7,POINT (-87.759611 41.971261)
60629,19,05/03/2020,05/09/2020,476,2037,426,1821.2,1516,5033,1355,4499.8,0.3,0.4,10,40,8.9,35.8,111850,60629-2020-19,POINT (-87.711565 41.777061)
60629,35,08/23/2020,08/29/2020,186,4754,166,4250.3,1953,28607,1746,25576.2,0.1,0.2,1,109,0.9,97.5,111850,60629-2020-35,POINT (-87.711565 41.777061)
60603,44,10/25/2020,10/31/2020,3,19,256,1618.4,38,606,3237,51618.4,0.1,0.0,0,0,0.0,0.0,1174,60603-2020-44,POINT (-87.625473 41.880112)
60617,26,06/21/2020,06/27/2020,43,1228,52,1487.9,998,10279,1209,12454.3,0.1,0.1,1,64,1.2,77.5,82534,60617-2020-26,POINT (-87.556897 41.721257)
60660,3,01/17/2021,01/23/2021,68,2265,157,5238,2425,41721,5608,96482.6,0.0,0.1,0,61,0.0,141.1,43242,60660-2021-3,POINT (-87.666362 41.991062)
60628,30,07/19/2020,07/25/2020,54,1364,81,2044.2,1079,12994,1617,19474.3,0.1,0.1,1,109,1.5,163.4,66724,60628-2020-30,POINT (-87.621537 41.694192)
60632,40,09/27/2020,10/03/2020,143,4765,157,5234,1451,30659,1594,33676.8,0.1,0.2,0,102,0.0,112.0,91039,60632-2020-40,POINT (-87.711251 41.810038)
60649,32,08/02/2020,08/08/2020,23,1031,50,2240.1,733,11939,1593,25940.8,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-32,POINT (-87.571522 41.762202)
60642,52,12/20/2020,12/26/2020,48,1375,238,6806.6,984,21901,4871,108415.4,0.1,0.1,1,19,5.0,94.1,20201,60642-2020-52,POINT (-87.657821 41.899935)
60623,31,07/26/2020,08/01/2020,75,3833,87,4458.1,1085,18032,1262,20972.6,0.1,0.2,1,155,1.2,180.3,85979,60623-2020-31,POINT (-87.717446 41.850321)
60611,40,09/27/2020,10/03/2020,27,491,83,1514.2,924,15109,2850,46595.3,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-40,POINT (-87.620291 41.894734)
60647,23,05/31/2020,06/06/2020,51,1348,58,1540.4,959,6729,1096,7689.5,0.1,0.2,5,80,5.7,91.4,87509,60647-2020-23,POINT (-87.701101 41.921058)
60651,34,08/16/2020,08/22/2020,55,2286,87,3616.1,958,16785,1515,26551,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-34,POINT (-87.741017 41.901964)
60622,11,03/14/2021,03/20/2021,74,4646,140,8800.4,2066,85873,3913,162659.8,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-11,POINT (-87.681818 41.902762)
60632,9,02/28/2021,03/06/2021,52,12471,57,13698.5,1411,78023,1550,85702.8,0.0,0.2,1,191,1.1,209.8,91039,60632-2021-9,POINT (-87.711251 41.810038)
60707,47,11/15/2020,11/21/2020,116,1237,270,2875.5,,4389,0,10202.5,0.0,0.1,1,15,2.3,34.9,43019,60707-2020-47,POINT (-87.808283 41.921777)
60613,47,11/15/2020,11/21/2020,183,1995,365,3981,3480,37648,6944,75126.2,0.1,0.1,0,34,0.0,67.8,50113,60613-2020-47,POINT (-87.661343 41.953742)
60707,22,05/24/2020,05/30/2020,15,350,35,813.6,245,1818,570,4226,0.1,0.2,1,12,2.3,27.9,43019,60707-2020-22,POINT (-87.808283 41.921777)
60634,48,11/22/2020,11/28/2020,388,5783,511,7609.7,2475,51126,3257,67275.5,0.2,0.1,5,87,6.6,114.5,75995,60634-2020-48,POINT (-87.797373 41.944967)
60624,49,11/29/2020,12/05/2020,143,2169,396,5998.7,1223,21151,3382,58496,0.1,0.1,4,46,11.1,127.2,36158,60624-2020-49,POINT (-87.722735 41.879417)
60640,32,08/02/2020,08/08/2020,30,1083,43,1553.5,1826,21334,2619,30601.7,0.0,0.0,3,90,4.3,129.1,69715,60640-2020-32,POINT (-87.662232 41.971888)
60609,12,03/15/2020,03/21/2020,13,14,21,22.8,62,67,101,109,0.2,0.2,0,0,0.0,0.0,61495,60609-2020-12,POINT (-87.653382 41.812017)
60608,17,04/19/2020,04/25/2020,194,610,245,770.2,519,1730,655,2184.2,0.3,0.3,7,17,8.8,21.5,79205,60608-2020-17,POINT (-87.670366 41.849879)
60604,20,05/10/2020,05/16/2020,3,16,384,2046,16,76,2046,9718.7,0.3,0.2,0,0,0.0,0.0,782,60604-2020-20,POINT (-87.629029 41.878153)
60651,48,11/22/2020,11/28/2020,288,4731,456,7483.6,1742,36588,2756,57875.9,0.2,0.1,2,93,3.2,147.1,63218,60651-2020-48,POINT (-87.741017 41.901964)
60827,5,01/31/2021,02/06/2021,3,278,10,972.8,,807,0,2823.9,0.0,0.1,1,12,3.5,42.0,28577,60827-2021-5,POINT (-87.633087 41.650765)
60624,42,10/11/2020,10/17/2020,40,1322,111,3656.2,645,14012,1784,38752.1,0.1,0.1,0,31,0.0,85.7,36158,60624-2020-42,POINT (-87.722735 41.879417)
60657,18,04/26/2020,05/02/2020,33,233,47,332.6,279,1405,398,2005.7,0.1,0.1,5,15,7.1,21.4,70052,60657-2020-18,POINT (-87.658216 41.939715)
60618,10,03/07/2021,03/13/2021,86,7563,91,8012.1,2581,105727,2734,112004.9,0.0,0.1,0,110,0.0,116.5,94395,60618-2021-10,POINT (-87.703343 41.946699)
60614,51,12/13/2020,12/19/2020,142,3721,199,5218.2,4674,74663,6555,104704.9,0.0,0.0,0,80,0.0,112.2,71308,60614-2020-51,POINT (-87.652064 41.922605)
60633,41,10/04/2020,10/10/2020,34,410,264,3185.5,266,4395,2067,34146.5,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-41,POINT (-87.556037 41.653147)
60608,7,02/14/2021,02/20/2021,41,7331,52,9255.7,1832,83099,2313,104916.4,0.0,0.1,4,134,5.1,169.2,79205,60608-2021-7,POINT (-87.670366 41.849879)
60611,8,02/21/2021,02/27/2021,12,1965,37,6060,982,42635,3028,131484,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-8,POINT (-87.620291 41.894734)
60641,36,08/30/2020,09/05/2020,78,2246,110,3162.4,1316,24790,1853,34904.2,0.1,0.1,0,56,0.0,78.8,71023,60641-2020-36,POINT (-87.746791 41.946682)
60659,12,03/15/2020,03/21/2020,20,21,49,51.1,54,59,132,143.7,0.1,0.1,0,0,0.0,0.0,41068,60659-2020-12,POINT (-87.703266 41.990803)
Unknown,44,10/25/2020,10/31/2020,23,217,0,0,1907,63047,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-44,
60626,15,04/05/2020,04/11/2020,83,165,167,331.8,210,565,422,1136.1,0.4,0.2,4,6,8.0,12.1,49730,60626-2020-15,POINT (-87.669834 42.009469)
60666,39,09/20/2020,09/26/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-39,POINT (-87.896371 41.979511)
60607,34,08/16/2020,08/22/2020,23,625,78,2112.1,786,7894,2656,26677,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-34,POINT (-87.652727 41.876104)
60649,36,08/30/2020,09/05/2020,16,1109,35,2409.6,732,14919,1590,32415.7,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-36,POINT (-87.571522 41.762202)
60622,30,07/19/2020,07/25/2020,40,844,76,1598.7,1356,11820,2568,22389.3,0.0,0.1,0,56,0.0,106.1,52793,60622-2020-30,POINT (-87.681818 41.902762)
60633,31,07/26/2020,08/01/2020,13,236,101,1833.6,288,2230,2238,17325.8,0.1,0.1,0,4,0.0,31.1,12871,60633-2020-31,POINT (-87.556037 41.653147)
60637,24,06/07/2020,06/13/2020,16,615,34,1296,642,5574,1353,11746.1,0.0,0.1,3,24,6.3,50.6,47454,60637-2020-24,POINT (-87.604053 41.780991)
60646,31,07/26/2020,08/01/2020,15,442,54,1579.3,436,6367,1558,22749.8,0.0,0.1,0,42,0.0,150.1,27987,60646-2020-31,POINT (-87.761826 41.993931)
60632,4,01/24/2021,01/30/2021,188,12119,206,13311.9,1709,70833,1877,77805.1,0.1,0.2,8,182,8.8,199.9,91039,60632-2021-4,POINT (-87.711251 41.810038)
60657,31,07/26/2020,08/01/2020,25,576,36,822.2,1433,13299,2046,18984.5,0.0,0.0,0,28,0.0,40.0,70052,60657-2020-31,POINT (-87.658216 41.939715)
60630,28,07/05/2020,07/11/2020,15,885,26,1543.3,762,7955,1329,13872.4,0.0,0.1,1,61,1.7,106.4,57344,60630-2020-28,POINT (-87.759611 41.971261)
60637,13,03/22/2020,03/28/2020,36,58,76,122.2,176,329,371,693.3,0.2,0.2,0,0,0.0,0.0,47454,60637-2020-13,POINT (-87.604053 41.780991)
60631,15,04/05/2020,04/11/2020,26,81,88,274.3,207,588,701,1991.3,0.1,0.1,0,1,0.0,3.4,29529,60631-2020-15,POINT (-87.813371 41.995019)
60645,36,08/30/2020,09/05/2020,32,1378,67,2887,688,14983,1441,31389.8,0.1,0.1,0,70,0.0,146.7,47732,60645-2020-36,POINT (-87.695049 42.008927)
60649,11,03/08/2020,03/14/2020,,,,,2,3,4,6.5,0.0,0.0,0,0,0.0,0.0,46024,60649-2020-11,POINT (-87.571522 41.762202)
60630,31,07/26/2020,08/01/2020,34,968,59,1688.1,865,10614,1508,18509.3,0.0,0.1,0,62,0.0,108.1,57344,60630-2020-31,POINT (-87.759611 41.971261)
60644,12,03/15/2020,03/21/2020,18,23,38,48.2,79,93,166,194.9,0.2,0.2,0,0,0.0,0.0,47712,60644-2020-12,POINT (-87.756863 41.881113)
60616,30,07/19/2020,07/25/2020,23,593,42,1088.8,662,10155,1216,18645.3,0.0,0.1,1,35,1.8,64.3,54464,60616-2020-30,POINT (-87.629531 41.844869)
60622,39,09/20/2020,09/26/2020,64,1209,121,2290.1,1846,25763,3497,48800,0.0,0.0,0,56,0.0,106.1,52793,60622-2020-39,POINT (-87.681818 41.902762)
60626,17,04/19/2020,04/25/2020,200,500,402,1005.4,469,1377,943,2769,0.4,0.3,10,26,20.1,52.3,49730,60626-2020-17,POINT (-87.669834 42.009469)
60616,1,01/03/2021,01/09/2021,142,2903,261,5330.1,1990,50473,3654,92672.2,0.1,0.1,7,77,12.9,141.4,54464,60616-2021-1,POINT (-87.629531 41.844869)
Unknown,12,03/15/2020,03/21/2020,,,,,335,439,0,0,0.1,0.1,0,0,0.0,0.0,0,Unknown-2020-12,
60632,42,10/11/2020,10/17/2020,272,5201,299,5712.9,1882,34184,2067,37548.7,0.2,0.2,0,105,0.0,115.3,91039,60632-2020-42,POINT (-87.711251 41.810038)
60646,17,04/19/2020,04/25/2020,105,187,375,668.2,440,1044,1572,3730.3,0.3,0.2,2,5,7.1,17.9,27987,60646-2020-17,POINT (-87.761826 41.993931)
60827,11,03/14/2021,03/20/2021,4,294,14,1028.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-11,POINT (-87.633087 41.650765)
60610,44,10/25/2020,10/31/2020,190,1111,487,2847.3,2276,23782,5833,60949.8,0.1,0.0,1,11,2.6,28.2,39019,60610-2020-44,POINT (-87.63581 41.90455)
60638,21,05/17/2020,05/23/2020,114,989,194,1682.1,701,4225,1192,7185.7,0.2,0.3,2,26,3.4,44.2,58797,60638-2020-21,POINT (-87.771902 41.787032)
60623,44,10/25/2020,10/31/2020,396,5544,461,6448.1,2268,36603,2638,42572,0.2,0.2,0,164,0.0,190.7,85979,60623-2020-44,POINT (-87.717446 41.850321)
60639,39,09/20/2020,09/26/2020,109,4742,120,5238.8,1453,34042,1605,37608.4,0.1,0.2,0,120,0.0,132.6,90517,60639-2020-39,POINT (-87.75531 41.920609)
60647,5,01/31/2021,02/06/2021,90,7591,103,8674.5,2752,111376,3145,127273.8,0.0,0.1,2,140,2.3,160.0,87509,60647-2021-5,POINT (-87.701101 41.921058)
60653,28,07/05/2020,07/11/2020,23,601,72,1879.8,756,7121,2365,22272.6,0.0,0.1,2,37,6.3,115.7,31972,60653-2020-28,POINT (-87.611244 41.819261)
60666,10,03/07/2021,03/13/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-10,POINT (-87.896371 41.979511)
60604,27,06/28/2020,07/04/2020,0,24,0,3069.1,19,192,2430,24552.4,0.1,0.1,0,0,0.0,0.0,782,60604-2020-27,POINT (-87.629029 41.878153)
60624,31,07/26/2020,08/01/2020,20,1041,55,2879,524,7644,1449,21140.5,0.0,0.1,0,29,0.0,80.2,36158,60624-2020-31,POINT (-87.722735 41.879417)
60639,20,05/10/2020,05/16/2020,384,2556,424,2823.8,1609,7001,1778,7734.5,0.3,0.4,7,69,7.7,76.2,90517,60639-2020-20,POINT (-87.75531 41.920609)
60638,40,09/27/2020,10/03/2020,119,2185,202,3716.2,1055,19360,1794,32926.9,0.1,0.1,1,51,1.7,86.7,58797,60638-2020-40,POINT (-87.771902 41.787032)
60605,40,09/27/2020,10/03/2020,13,414,47,1504.4,667,10782,2424,39180.2,0.0,0.0,1,4,3.6,14.5,27519,60605-2020-40,POINT (-87.623449 41.867824)
60646,38,09/13/2020,09/19/2020,10,573,36,2047.4,382,9561,1365,34162.3,0.0,0.1,1,44,3.6,157.2,27987,60646-2020-38,POINT (-87.761826 41.993931)
60666,8,02/21/2021,02/27/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-8,POINT (-87.896371 41.979511)
60636,37,09/06/2020,09/12/2020,15,1058,47,3285.4,430,9328,1335,28966.2,0.0,0.1,1,56,3.1,173.9,32203,60636-2020-37,POINT (-87.668597 41.77599)
60620,36,08/30/2020,09/05/2020,37,1634,54,2399.6,834,19100,1225,28048.6,0.1,0.1,1,76,1.5,111.6,68096,60620-2020-36,POINT (-87.651656 41.740873)
60646,19,05/03/2020,05/09/2020,45,282,161,1007.6,237,1500,847,5359.6,0.2,0.2,14,23,50.0,82.2,27987,60646-2020-19,POINT (-87.761826 41.993931)
60628,48,11/22/2020,11/28/2020,170,3134,255,4697,1552,34990,2326,52439.9,0.1,0.1,7,145,10.5,217.3,66724,60628-2020-48,POINT (-87.621537 41.694192)
60609,17,04/19/2020,04/25/2020,218,558,354,907.4,531,1399,864,2275,0.4,0.4,8,18,13.0,29.3,61495,60609-2020-17,POINT (-87.653382 41.812017)
60651,8,02/21/2021,02/27/2021,52,7001,82,11074.4,1277,57204,2020,90486.9,0.0,0.1,2,126,3.2,199.3,63218,60651-2021-8,POINT (-87.741017 41.901964)
60660,30,07/19/2020,07/25/2020,23,560,53,1295,765,8037,1769,18586.1,0.0,0.1,0,40,0.0,92.5,43242,60660-2020-30,POINT (-87.666362 41.991062)
60647,8,02/21/2021,02/27/2021,73,7799,83,8912.2,2614,118763,2987,135715.2,0.0,0.1,0,141,0.0,161.1,87509,60647-2021-8,POINT (-87.701101 41.921058)
60616,37,09/06/2020,09/12/2020,29,793,53,1456,1121,16974,2058,31165.5,0.0,0.0,0,38,0.0,69.8,54464,60616-2020-37,POINT (-87.629531 41.844869)
60640,19,05/03/2020,05/09/2020,66,631,95,905.1,517,2406,742,3451.2,0.1,0.2,16,58,23.0,83.2,69715,60640-2020-19,POINT (-87.662232 41.971888)
60655,26,06/21/2020,06/27/2020,9,283,31,982.5,342,3981,1187,13821,0.0,0.1,0,9,0.0,31.2,28804,60655-2020-26,POINT (-87.701434 41.696456)
Unknown,13,03/28/2021,04/03/2021,61,1023,0,0,1729,104591,0,0,0.0,0.1,0,9,0.0,0.0,0,Unknown-2021-13,
60608,47,11/15/2020,11/21/2020,462,4926,583,6219.3,3449,52509,4354,66295.1,0.2,0.1,7,92,8.8,116.2,79205,60608-2020-47,POINT (-87.670366 41.849879)
60607,37,09/06/2020,09/12/2020,22,679,74,2294.6,724,10324,2447,34889,0.0,0.0,0,4,0.0,13.5,29591,60607-2020-37,POINT (-87.652727 41.876104)
60661,41,10/04/2020,10/10/2020,21,187,212,1883.9,334,4280,3365,43119.1,0.1,0.0,0,0,0.0,0.0,9926,60661-2020-41,POINT (-87.644283 41.882786)
60619,36,08/30/2020,09/05/2020,29,1347,47,2198.9,1017,19536,1660,31891.3,0.0,0.1,0,66,0.0,107.7,61258,60619-2020-36,POINT (-87.60569 41.744737)
Unknown,9,02/28/2021,03/06/2021,11,874,0,0,1257,98236,0,0,0.0,0.1,0,8,0.0,0.0,0,Unknown-2021-9,
60608,3,01/17/2021,01/23/2021,167,7036,211,8883.3,2162,75017,2730,94712.5,0.1,0.1,0,125,0.0,157.8,79205,60608-2021-3,POINT (-87.670366 41.849879)
60633,11,03/14/2021,03/20/2021,5,1258,39,9773.9,199,11441,1546,88889.8,0.0,0.1,0,15,0.0,116.5,12871,60633-2021-11,POINT (-87.556037 41.653147)
60608,22,05/24/2020,05/30/2020,104,1659,131,2094.6,794,6179,1002,7801.3,0.1,0.3,5,48,6.3,60.6,79205,60608-2020-22,POINT (-87.670366 41.849879)
60652,13,03/28/2021,04/03/2021,45,4976,102,11333,892,44622,2032,101628.4,0.1,0.1,1,93,2.3,211.8,43907,60652-2021-13,POINT (-87.714238 41.745398)
60644,52,12/20/2020,12/26/2020,81,3114,170,6526.7,1051,35852,2203,75142.5,0.1,0.1,0,105,0.0,220.1,47712,60644-2020-52,POINT (-87.756863 41.881113)
60639,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,90517,60639-2020-10,POINT (-87.75531 41.920609)
60619,50,12/06/2020,12/12/2020,167,2921,273,4768.4,1930,38902,3151,63505.2,0.1,0.1,5,89,8.2,145.3,61258,60619-2020-50,POINT (-87.60569 41.744737)
60620,13,03/28/2021,04/03/2021,96,4874,141,7157.5,1857,70640,2727,103735.9,0.1,0.1,1,138,1.5,202.7,68096,60620-2021-13,POINT (-87.651656 41.740873)
60652,37,09/06/2020,09/12/2020,50,1547,114,3523.4,663,13216,1510,30100,0.1,0.1,1,50,2.3,113.9,43907,60652-2020-37,POINT (-87.714238 41.745398)
60653,44,10/25/2020,10/31/2020,93,996,291,3115.2,1071,18611,3350,58210.3,0.1,0.1,0,41,0.0,128.2,31972,60653-2020-44,POINT (-87.611244 41.819261)
60707,17,04/19/2020,04/25/2020,51,125,119,290.6,181,513,421,1192.5,0.3,0.2,1,3,2.3,7.0,43019,60707-2020-17,POINT (-87.808283 41.921777)
60602,51,12/13/2020,12/19/2020,2,64,161,5144.7,63,1431,5064,115032.2,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-51,POINT (-87.628309 41.883136)
